node1,node2
2242,2247
2242,6588
2242,6590
2242,6595
2243,2240
2243,2246
2243,6589
2243,6591
2244,6587
2244,6590
2244,6592
2244,6600
2245,2251
2245,6591
2245,6593
2245,6601
2246,2239
2246,2243
2246,6587
2246,6589
2246,6602
2247,2238
2247,2242
2247,6586
2247,6588
2247,6597
2248,2239
2248,2564
2248,6585
2248,6596
2248,6598
2249,6597
2249,7098
2250,2238
2250,2241
2250,6584
2251,2245
2251,6591
2252,6592
2252,6594
2253,2240
2253,6586
2253,6595
2253,6603
2253,7098
2254,2564
2254,6602
2255,1886
2255,2667
2255,6120
2255,6610
2255,7676
2256,2474
2256,3730
2256,3732
2256,6606
2257,4807
2257,6604
2257,6607
2257,6969
2257,8337
2258,6606
2258,6608
2258,7467
2259,2848
2259,6607
2259,6609
2259,7270
2260,2671
2260,6608
2260,6610
2260,7269
2261,2670
2261,6605
2261,6609
2261,7266
2262,1716
2262,5867
2262,6621
2262,7303
2263,119
2263,2699
2263,3707
2263,4925
2263,6620
2264,2475
2264,3737
2264,6920
2264,6971
2264,7000
2264,7596
2265,2273
2265,5755
2265,6644
2265,6652
2266,2270
2266,2274
2266,6643
2266,6649
2266,6651
2267,2275
2267,5243
2267,6646
2267,6654
2268,2271
2268,2276
2268,6645
2268,6650
2268,6653
2269,2274
2269,5242
2269,6653
2270,2266
2270,6649
2271,2268
2271,6644
2271,6648
2271,6650
2272,3536
2272,6646
2272,6649
2273,2265
2273,6644
2273,6652
2274,2266
2274,2269
2274,6643
2274,6651
2274,6653
2275,2267
2275,6646
2275,6647
2275,6652
2275,6654
2276,2268
2276,3535
2276,6645
2276,6653
2277,5336
2277,5765
2277,6656
2277,6833
2277,7139
2278,2605
2278,6655
2278,6657
2278,6834
2279,96
2279,2392
2279,3651
2279,6656
2279,6836
2280,2282
2280,6012
2280,6659
2281,6012
2281,6658
2281,6660
2282,2280
2282,6659
2282,6661
2282,6662
2283,2284
2283,5240
2283,6660
2284,2283
2284,6011
2284,6660
2285,2310
2285,5482
2285,6668
2285,6717
2286,2311
2286,6667
2286,6716
2287,4701
2288,1138
2288,5078
2288,6963
2288,8449
2289,2737
2289,3554
2289,6685
2289,7034
2290,2440
2290,2734
2290,6681
2290,6692
2291,6680
2291,6682
2291,7352
2291,7353
2292,2735
2292,6681
2292,6683
2292,7354
2293,2736
2293,6682
2293,6684
2293,7540
2294,2912
2294,3542
2294,3550
2294,5270
2294,6683
2295,2740
2295,6679
2295,6686
2295,7355
2296,2738
2296,6685
2296,6687
2296,7358
2297,2741
2297,6686
2297,6688
2297,7356
2298,6687
2298,6689
2298,6917
2298,7359
2299,2439
2299,2739
2299,6688
2299,6690
2300,2732
2300,6689
2300,6691
2300,7357
2301,6690
2301,6692
2301,7348
2301,7351
2302,2733
2302,6680
2302,6691
2302,6918
2303,2382
2303,6818
2303,6819
2304,5514
2304,5519
2304,6712
2305,105
2305,1633
2305,5513
2305,5518
2305,5734
2305,6711
2306,439
2306,1668
2306,5809
2306,6713
2306,7553
2307,440
2307,1862
2307,6714
2307,7554
2308,3689
2308,6095
2308,6713
2308,6715
2308,7186
2309,3688
2309,4738
2309,6714
2309,6716
2309,7185
2310,2285
2310,4737
2310,6668
2310,6715
2310,6717
2311,1863
2311,2286
2311,6667
2311,6716
2311,6718
2312,977
2312,5756
2312,6717
2313,7627
2314,4061
2314,4086
2315,4086
2315,5777
2316,4062
2316,4076
2317,2214
2317,6545
2317,7571
2318,2386
2318,6737
2318,6825
2318,7337
2319,42
2319,5742
2319,6705
2319,6736
2319,7338
2320,2065
2320,6315
2320,6664
2320,6733
2320,6739
2320,8453
2321,2153
2321,6343
2321,6738
2321,6740
2322,6456
2322,6739
2322,6868
2323,7192
2324,2731
2324,6751
2324,6751
2325,6750
2325,6750
2325,7336
2326,3518
2326,6752
2326,7628
2327,5493
2327,6347
2327,6757
2328,1483
2328,3761
2328,6756
2328,6758
2328,8462
2329,166
2329,6757
2329,6759
2330,3517
2330,4670
2330,6699
2330,6758
2330,8467
2331,4669
2331,6761
2332,939
2332,6701
2332,6707
2332,6760
2333,2356
2333,6763
2333,6786
2333,6854
2334,2357
2334,2363
2334,6762
2334,6764
2334,6785
2334,6793
2335,2364
2335,2369
2335,6763
2335,6765
2335,6792
2335,6799
2336,2370
2336,2376
2336,6764
2336,6798
2336,6806
2337,2378
2337,6767
2337,6803
2337,6806
2338,2370
2338,2374
2338,6766
2338,6768
2338,6800
2339,2364
2339,2371
2339,6767
2339,6769
2339,6794
2339,6799
2340,2357
2340,2365
2340,6768
2340,6770
2340,6787
2340,6793
2341,2358
2341,6769
2341,6786
2341,6854
2342,2371
2342,2375
2342,6772
2342,6801
2342,6803
2343,2365
2343,2372
2343,6771
2343,6773
2343,6795
2343,6800
2344,2358
2344,2366
2344,6772
2344,6774
2344,6788
2344,6794
2345,2359
2345,6773
2345,6787
2345,6853
2346,2366
2346,2373
2346,6776
2346,6796
2346,6801
2347,2359
2347,2367
2347,6775
2347,6777
2347,6789
2347,6795
2348,2360
2348,3631
2348,6444
2348,6776
2348,6788
2348,6852
2349,2360
2349,2368
2349,6779
2349,6790
2349,6796
2350,2361
2350,6778
2350,6780
2350,6789
2350,6808
2351,2379
2351,6779
2351,6781
2351,6809
2352,2380
2352,3650
2352,6780
2353,2380
2353,3648
2353,6783
2354,2379
2354,6782
2354,6784
2354,6809
2355,2361
2355,6783
2355,6791
2355,6808
2356,2149
2356,2333
2356,6451
2356,6763
2356,6786
2357,2334
2357,2340
2357,6762
2357,6770
2357,6785
2357,6787
2358,2341
2358,2344
2358,6769
2358,6774
2358,6786
2358,6788
2359,2345
2359,2347
2359,6773
2359,6777
2359,6787
2359,6789
2360,2348
2360,2349
2360,6776
2360,6779
2360,6788
2360,6790
2361,2350
2361,2355
2361,6778
2361,6789
2361,6791
2362,6784
2362,6790
2362,6862
2363,2150
2363,2334
2363,6452
2363,6764
2363,6793
2364,2335
2364,2339
2364,6763
2364,6769
2364,6792
2364,6794
2365,2340
2365,2343
2365,6768
2365,6773
2365,6793
2365,6795
2366,2344
2366,2346
2366,6772
2366,6776
2366,6794
2366,6796
2367,2347
2367,6775
2367,6778
2367,6795
2367,6797
2368,2349
2368,6796
2368,6861
2369,2151
2369,2335
2369,6453
2369,6765
2369,6799
2370,2336
2370,2338
2370,6764
2370,6768
2370,6798
2370,6800
2371,2339
2371,2342
2371,6767
2371,6772
2371,6799
2371,6801
2372,2343
2372,6771
2372,6775
2372,6800
2372,6802
2373,2346
2373,5348
2373,6801
2373,6860
2374,2338
2374,6766
2374,6771
2374,6804
2375,2342
2375,6803
2375,6859
2376,2336
2376,6454
2376,6806
2377,6765
2377,6766
2377,6805
2377,6807
2378,2337
2378,6806
2378,6858
2379,2351
2379,2354
2379,6779
2379,6784
2380,2352
2380,2353
2380,6780
2380,6783
2381,5743
2381,6350
2381,6817
2381,7347
2382,2303
2382,6816
2382,6818
2382,6819
2383,41
2383,2384
2383,3515
2383,6693
2383,6817
2384,2383
2384,3522
2384,3523
2384,5743
2384,6693
2384,6817
2385,44
2385,5767
2385,6821
2385,7345
2386,45
2386,2318
2386,3521
2386,6825
2387,3521
2387,3769
2387,6820
2387,6823
2388,174
2388,3766
2388,6821
2388,6824
2389,171
2389,6823
2389,6825
2389,7315
2390,2711
2390,6736
2390,6822
2390,6824
2391,6701
2392,95
2392,2279
2392,3654
2392,6656
2392,6835
2393,96
2393,3653
2393,5745
2393,6834
2394,93
2394,3654
2394,5339
2394,5764
2394,6657
2394,6837
2395,2596
2395,3655
2395,5338
2395,6836
2395,6838
2396,3758
2396,6837
2396,6839
2396,7130
2397,164
2397,3627
2397,6833
2397,6838
2397,7612
2398,3656
2398,6830
2398,7514
2398,7518
2399,2896
2399,6842
2399,7091
2400,162
2400,6841
2400,6843
2400,7090
2400,7517
2401,3756
2401,6642
2401,6842
2402,2556
2402,2895
2402,3659
2402,6845
2403,6844
2403,6846
2403,7084
2403,7086
2404,2609
2404,4760
2404,5739
2404,6849
2405,991
2405,3641
2405,4761
2405,6865
2406,90
2406,3648
2406,5345
2406,6863
2406,6864
2407,2141
2407,2147
2407,6445
2407,6449
2407,6867
2408,2136
2408,2142
2408,6440
2408,6444
2408,6866
2409,4766
2409,6878
2409,7036
2409,7627
2410,2506
2410,6877
2410,6879
2410,6880
2411,2412
2411,5737
2411,6878
2412,2411
2412,5239
2412,5696
2412,6878
2413,6831
2413,6882
2413,6898
2414,2430
2414,6881
2414,6883
2414,6895
2415,2427
2415,6882
2415,6884
2415,6887
2416,2419
2416,6883
2416,6885
2416,6891
2417,2423
2417,2425
2417,6884
2417,6886
2417,6894
2418,2421
2418,2426
2418,6885
2418,6890
2418,6893
2419,2416
2419,2435
2419,6883
2419,6888
2419,6904
2420,2433
2420,2436
2420,6887
2420,6889
2420,6902
2420,6903
2421,2418
2421,2434
2421,6888
2421,6890
2421,6901
2422,5233
2422,5754
2422,6886
2422,6889
2423,2417
2423,2436
2423,6884
2423,6892
2424,2434
2424,6891
2424,6893
2424,6904
2425,2417
2425,6886
2425,6892
2425,6894
2425,6902
2426,2418
2426,5231
2426,5755
2426,6885
2426,6893
2427,2415
2427,6882
2427,6896
2427,6903
2428,2432
2428,2435
2428,6895
2428,6897
2428,6901
2429,2433
2429,5234
2429,5753
2429,6896
2429,6900
2430,2414
2430,6881
2430,6899
2430,6900
2431,2432
2431,5236
2431,5752
2431,6898
2432,2428
2432,2431
2432,6897
2432,6898
2432,6901
2433,2420
2433,2429
2433,6889
2433,6896
2433,6900
2433,6902
2434,2421
2434,2424
2434,6888
2434,6893
2434,6901
2435,2419
2435,2428
2435,6888
2435,6895
2435,6904
2436,2420
2436,2423
2436,6887
2436,6892
2436,6903
2437,5267
2437,6906
2438,1796
2438,5268
2438,6000
2438,6905
2439,2299
2439,5273
2439,6688
2439,6913
2440,2290
2440,5272
2440,6692
2440,6916
2441,6959
2441,8438
2442,2917
2442,3731
2442,3735
2442,6923
2443,6922
2443,6924
2443,7545
2443,7547
2444,3730
2444,4745
2444,5650
2444,6633
2444,6929
2445,1363
2445,2919
2445,6923
2445,6925
2446,1364
2446,5209
2446,6924
2446,6926
2447,143
2447,5210
2447,6925
2447,6927
2448,331
2448,3734
2448,6926
2448,6928
2448,6931
2449,326
2449,2451
2449,3991
2449,6927
2449,6929
2450,980
2450,3986
2450,6928
2450,6930
2451,2449
2451,2936
2451,3991
2451,6927
2451,7593
2452,6634
2452,6933
2452,6954
2452,8441
2453,6932
2453,6934
2453,6952
2453,8200
2453,8440
2454,3278
2454,3281
2454,6933
2454,6935
2454,8204
2455,2101
2455,3282
2455,6396
2455,6934
2455,8203
2456,976
2456,4732
2457,2459
2457,4689
2457,4733
2457,6938
2458,345
2458,4010
2458,6937
2458,6939
2459,973
2459,2457
2459,4729
2459,6938
2460,4684
2461,2469
2461,2471
2461,6941
2461,6942
2461,6947
2462,4681
2462,6943
2462,6944
2462,6951
2463,4680
2463,5139
2463,6942
2464,2468
2464,6944
2464,6948
2465,1415
2465,5327
2466,5099
2466,5328
2466,5436
2466,5931
2466,6946
2467,1302
2467,1303
2467,1752
2467,5329
2467,6947
2468,2464
2468,5098
2468,6944
2468,6946
2468,6948
2469,1304
2469,2461
2469,6941
2469,6947
2469,6949
2470,4679
2470,5100
2470,6948
2470,6950
2471,2461
2471,4679
2471,6942
2473,180
2473,2481
2473,2650
2473,6970
2473,7490
2474,2256
2474,6606
2474,6975
2474,7268
2475,2264
2475,6968
2475,6971
2475,7000
2475,7246
2476,2998
2476,5534
2476,6632
2476,6970
2476,6972
2477,900
2477,6971
2477,6973
2477,7667
2478,1027
2478,4630
2478,6972
2478,6974
2479,2668
2479,4800
2479,6973
2479,6975
2480,2669
2480,6969
2480,6974
2480,7267
2481,180
2481,2473
2481,7201
2481,7490
2482,116
2482,2892
2482,6977
2482,7625
2483,3925
2483,6976
2483,6979
2483,7511
2484,1712
2484,3772
2484,3936
2484,6985
2484,7495
2484,7639
2485,273
2485,2983
2485,6977
2485,6980
2486,3961
2486,6979
2486,6981
2486,7652
2487,304
2487,2880
2487,6980
2487,6982
2488,3958
2488,4863
2488,6981
2488,6983
2488,7499
2489,1087
2489,3251
2489,6982
2489,6984
2490,2985
2490,6983
2490,6985
2490,8116
2491,2876
2491,6978
2491,6984
2491,7654
2492,1215
2492,1277
2492,5009
2492,5072
2493,1910
2493,6993
2494,3694
2494,3702
2494,5605
2494,6142
2494,6992
2494,7748
2495,3037
2495,6995
2495,7474
2495,7750
2496,2855
2496,6994
2496,6996
2496,7473
2497,2854
2497,6995
2497,6997
2497,7472
2498,2853
2498,6145
2498,6996
2498,6998
2499,123
2499,1913
2499,3712
2499,6997
2500,3036
2500,7749
2501,53
2501,3525
2501,3528
2501,3548
2501,5268
2502,4233
2502,4239
2502,7015
2502,7719
2502,7788
2503,4226
2503,4232
2503,7014
2503,7016
2504,54
2504,4449
2504,6679
2505,7217
2505,8199
2506,2410
2506,5238
2506,6877
2507,2519
2507,2544
2507,7038
2507,7050
2507,7073
2508,2520
2508,2524
2508,7037
2508,7049
2508,7055
2509,2520
2509,2545
2509,7040
2509,7051
2509,7074
2510,2521
2510,2525
2510,7039
2510,7050
2510,7056
2511,2513
2511,2539
2511,7042
2511,7068
2512,2527
2512,7041
2512,7043
2512,7058
2513,2511
2513,2515
2513,7042
2513,7044
2514,2546
2514,7043
2514,7045
2514,7075
2515,2513
2515,2521
2515,7044
2515,7046
2516,2526
2516,7045
2516,7051
2516,7057
2517,2548
2517,7048
2517,7079
2518,2549
2518,2551
2518,7047
2518,7049
2518,7078
2518,7082
2519,2507
2519,2552
2519,7038
2519,7048
2519,7050
2519,7081
2520,2508
2520,2509
2520,7037
2520,7040
2520,7049
2520,7051
2521,2510
2521,2515
2521,7039
2521,7046
2521,7050
2522,2549
2522,7053
2523,2552
2523,7052
2523,7054
2523,7079
2524,2508
2524,7053
2524,7055
2524,7082
2525,2510
2525,7038
2525,7054
2525,7056
2526,2516
2526,7040
2526,7055
2526,7057
2527,2512
2527,7046
2527,7056
2527,7058
2528,2532
2528,7042
2528,7057
2528,7059
2529,2537
2529,7058
2529,7060
2529,7062
2530,2535
2530,7059
2530,7066
2530,7067
2531,2533
2531,2540
2531,7062
2531,7069
2532,2528
2532,7059
2532,7061
2532,7063
2533,2531
2533,2537
2533,7062
2533,7066
2534,2540
2534,5696
2534,7065
2535,2530
2535,7064
2535,7066
2535,7070
2536,7060
2536,7063
2536,7065
2536,7067
2537,2529
2537,2533
2537,7060
2537,7066
2538,5749
2538,7041
2538,7069
2539,2511
2539,7061
2539,7068
2539,7070
2540,2531
2540,2534
2540,7065
2540,7069
2541,2547
2541,7072
2541,7078
2542,2548
2542,2550
2542,7071
2542,7073
2542,7077
2542,7081
2543,2551
2543,7037
2543,7072
2543,7074
2543,7080
2544,2507
2544,7039
2544,7073
2544,7075
2545,2509
2545,7044
2545,7074
2545,7076
2546,2514
2546,5749
2546,7075
2547,2541
2547,5231
2547,7072
2547,7078
2548,2517
2548,2542
2548,7048
2548,7071
2548,7077
2548,7079
2549,2518
2549,2522
2549,7047
2549,7053
2549,7078
2550,2542
2550,5234
2550,7073
2550,7081
2551,2518
2551,2543
2551,7049
2551,7072
2551,7080
2551,7082
2552,2519
2552,2523
2552,7048
2552,7054
2552,7081
2553,2556
2553,7085
2554,158
2554,6845
2555,100
2555,3658
2555,7083
2555,7086
2556,2402
2556,2553
2556,6845
2556,7085
2557,97
2557,2559
2557,3657
2557,7088
2558,7087
2558,7089
2559,98
2559,2557
2559,3658
2559,7088
2560,2561
2560,7092
2561,2560
2561,2563
2561,7092
2561,7094
2562,7093
2562,7095
2563,2561
2563,6963
2563,7094
2564,2248
2564,2254
2564,6598
2564,6602
2565,2568
2565,2569
2565,7100
2565,7101
2566,7099
2566,7103
2567,7099
2567,7102
2568,2565
2568,2572
2568,7101
2568,7107
2569,2565
2569,2574
2569,7100
2569,7107
2570,165
2570,2574
2570,3758
2570,7105
2571,7104
2571,7108
2572,2568
2572,7107
2572,7612
2573,7102
2573,7103
2573,7106
2573,7108
2574,2569
2574,2570
2574,7105
2574,7107
2575,2594
2575,7112
2575,7127
2576,2595
2576,7111
2576,7128
2577,2594
2577,7110
2577,7129
2578,2583
2578,2593
2578,7109
2578,7113
2578,7116
2578,7128
2579,2582
2579,2592
2579,7112
2579,7117
2579,7125
2580,2584
2580,2590
2580,7117
2580,7125
2581,94
2581,2592
2581,3651
2581,7116
2581,7127
2582,2579
2582,2593
2582,7112
2582,7115
2582,7117
2582,7126
2583,2578
2583,7113
2583,7114
2583,7116
2583,7118
2584,2580
2584,2586
2584,7117
2584,7119
2584,7121
2585,2587
2585,7118
2585,7120
2586,2584
2586,2590
2586,7119
2586,7121
2586,7123
2587,2585
2587,2595
2587,7118
2587,7120
2587,7122
2588,7121
2588,7129
2589,5339
2589,7120
2589,7124
2590,2580
2590,2586
2590,7123
2590,7125
2591,7113
2591,7114
2591,7124
2591,7126
2592,2579
2592,2581
2592,7116
2592,7125
2592,7127
2593,2578
2593,2582
2593,7109
2593,7115
2593,7126
2593,7128
2594,2575
2594,2577
2594,7110
2594,7112
2594,7127
2594,7129
2595,2576
2595,2587
2595,7111
2595,7122
2595,7128
2596,2395
2596,2598
2596,6838
2596,7131
2597,5764
2597,7130
2597,7132
2598,2596
2598,7131
2599,2601
2599,7134
2600,5337
2600,7133
2600,7135
2601,2599
2601,2603
2601,7134
2601,7136
2602,2605
2602,7135
2602,7137
2602,7140
2603,2601
2603,2608
2603,7136
2603,7141
2604,2606
2604,7141
2605,2278
2605,2602
2605,6655
2605,7140
2606,2604
2606,7136
2606,7139
2606,7141
2607,7137
2607,7138
2607,7140
2607,7142
2608,2603
2608,7141
2609,2404
2609,2611
2609,4760
2609,6849
2609,7144
2610,7143
2610,7145
2611,249
2611,2609
2611,3902
2611,7144
2612,339
2612,6728
2612,7147
2613,2617
2613,4004
2613,7146
2613,7148
2614,357
2614,4022
2614,7147
2614,7151
2615,946
2615,4693
2615,4740
2616,335
2616,3997
2616,7152
2616,7567
2617,961
2617,2613
2617,4712
2617,7148
2618,334
2618,3998
2618,4041
2618,7150
2619,3206
2619,7783
2619,8041
2620,7827
2621,1750
2621,5930
2621,7819
2622,1103
2622,1104
2622,4880
2622,4883
2623,3346
2623,8268
2624,150
2624,3743
2625,3341
2625,8263
2627,1411
2627,1458
2627,5439
2627,6636
2627,7180
2628,1460
2628,7179
2628,7181
2629,1283
2629,3157
2629,7191
2629,7980
2630,2632
2630,5079
2630,7190
2630,7197
2631,2072
2631,2120
2631,6360
2631,7196
2632,2630
2632,6422
2632,7195
2632,7197
2633,2087
2633,7191
2633,7196
2633,7198
2634,5079
2634,6381
2634,7197
2634,7199
2635,1283
2635,3155
2635,7198
2635,7980
2636,6282
2637,1467
2637,3864
2637,5471
2638,7626
2638,7629
2639,3722
2639,5643
2639,6626
2639,7221
2640,135
2640,3174
2640,7220
2640,7222
2641,7221
2641,7925
2641,7934
2641,7998
2642,199
2642,5937
2642,7227
2642,8219
2643,3192
2643,3794
2643,7226
2643,7228
2643,8022
2644,3193
2644,5122
2644,6282
2644,7227
2644,7996
2644,8021
2645,6623
2645,7929
2646,1069
2646,2658
2646,7243
2646,7252
2647,4845
2647,7242
2647,7244
2647,7257
2648,283
2648,2661
2648,7243
2648,7245
2649,1060
2649,3935
2649,7244
2649,7246
2650,2473
2650,4836
2650,6970
2650,7245
2651,2886
2651,7205
2651,7248
2652,2869
2652,7247
2652,7251
2652,7489
2652,7505
2653,303
2653,5529
2653,5549
2653,7249
2653,7255
2653,7906
2654,1515
2654,2887
2654,7000
2654,7250
2654,7256
2655,898
2655,1032
2655,4629
2655,7249
2655,7506
2656,2870
2656,7248
2656,7252
2656,7488
2657,5547
2657,7242
2657,7251
2657,7253
2658,231
2658,2646
2658,7252
2658,7254
2659,3028
2659,3882
2659,7253
2659,7255
2660,3117
2660,3957
2660,7254
2660,7256
2660,7742
2661,2648
2661,3030
2661,7243
2661,7258
2662,1026
2662,7257
2662,7259
2662,7744
2663,1061
2663,4799
2663,4838
2663,7258
2663,7260
2664,1062
2664,3881
2664,4834
2664,4837
2664,7259
2664,7261
2664,7743
2665,230
2665,1058
2665,3029
2665,7260
2665,7901
2666,261
2666,1254
2666,3912
2666,4976
2666,5048
2666,6558
2667,2255
2667,5664
2667,6610
2668,1044
2668,2479
2668,4818
2668,6975
2669,2480
2669,6969
2670,1040
2670,2261
2670,4816
2670,6609
2671,1041
2671,2260
2671,4817
2671,6608
2672,912
2672,1884
2672,4641
2672,6117
2673,913
2673,1885
2673,4642
2673,6118
2674,909
2674,1883
2674,4638
2674,6116
2675,903
2675,2683
2675,4644
2675,7275
2676,1891
2676,6124
2676,7274
2676,7282
2677,905
2677,4634
2677,7277
2677,7279
2677,7281
2678,2680
2678,2682
2678,7276
2678,7278
2678,7280
2679,1893
2679,2681
2679,2902
2679,6126
2679,7277
2680,834
2680,2678
2680,2682
2680,2685
2680,4563
2680,7276
2681,835
2681,2679
2681,4564
2681,7277
2682,2678
2682,2680
2682,2684
2682,7276
2682,7282
2683,2675
2683,7275
2683,7281
2683,7283
2684,904
2684,2682
2684,4633
2684,7282
2685,834
2685,907
2685,2680
2685,4563
2685,4636
2686,1521
2686,5556
2687,857
2687,4585
2688,911
2688,4640
2689,1889
2689,6120
2690,1891
2690,6122
2691,3402
2691,3441
2691,7291
2691,8347
2691,8384
2692,884
2692,3403
2692,3423
2692,7290
2692,8346
2692,8368
2693,920
2693,4649
2693,5657
2694,4688
2694,4704
2695,2697
2695,2697
2695,7300
2695,7302
2696,7299
2696,7301
2697,2695
2697,2695
2697,7300
2697,7302
2698,974
2698,4732
2698,7299
2698,7301
2699,2263
2699,2701
2699,6620
2699,7304
2700,118
2700,1167
2700,3706
2700,7303
2700,7305
2701,2699
2701,7304
2702,290
2702,1185
2702,1655
2702,3945
2702,4975
2703,1974
2703,3949
2703,6213
2703,7308
2704,1981
2704,5014
2704,7307
2704,7310
2705,3088
2705,7314
2705,7877
2706,1221
2706,4994
2706,7308
2706,7311
2707,1166
2707,1203
2707,1947
2707,7310
2707,7312
2708,4957
2708,6179
2708,6224
2708,7311
2708,7313
2709,1992
2709,5708
2709,7312
2709,7314
2710,1609
2710,3087
2710,7309
2710,7313
2710,7878
2711,2390
2711,6824
2711,7316
2712,2715
2712,7315
2712,7317
2712,7318
2712,7319
2712,7319
2713,2714
2713,7316
2713,7320
2714,2713
2714,7316
2714,7320
2715,2712
2715,7317
2715,7318
2715,7319
2716,146
2716,2719
2716,3739
2716,7322
2717,2720
2717,7321
2717,7323
2717,7324
2718,271
2718,3924
2718,7322
2718,7325
2719,229
2719,2716
2719,3879
2719,7322
2720,228
2720,2717
2720,3878
2720,7323
2721,866
2721,938
2721,4596
2721,4666
2721,7327
2722,867
2722,4595
2722,7326
2723,865
2723,937
2723,4595
2723,4665
2723,7329
2724,866
2724,878
2724,4594
2724,4609
2724,7328
2725,935
2725,4663
2726,875
2726,4604
2727,862
2727,4592
2728,2729
2728,3035
2728,7335
2728,7748
2729,2728
2729,3034
2729,7335
2729,7752
2730,7333
2730,7334
2731,84
2731,2324
2731,3628
2731,6751
2732,2300
2732,6691
2732,6914
2733,2302
2733,6691
2734,2290
2734,6681
2734,6916
2735,2292
2735,6681
2736,2293
2736,6682
2737,2289
2737,6685
2737,6907
2738,2296
2738,6687
2738,6910
2739,2299
2739,6690
2739,6913
2740,2295
2740,6686
2740,6909
2741,2297
2741,6688
2741,6911
2742,7361
2742,7414
2743,2763
2743,2764
2743,2795
2743,7360
2743,7362
2744,2756
2744,7361
2744,7363
2744,7381
2744,7382
2745,2753
2745,7362
2745,7364
2745,7374
2746,7363
2746,7365
2746,7366
2746,7371
2747,2748
2747,7364
2747,7367
2747,7368
2748,2747
2748,7364
2749,2750
2749,7365
2750,2749
2750,2751
2750,7365
2750,7370
2751,2750
2751,7370
2752,7368
2752,7369
2752,7371
2752,7372
2753,2745
2753,2754
2753,7364
2753,7370
2754,2753
2754,7370
2755,7374
2755,7375
2756,2744
2756,2757
2756,7363
2756,7373
2757,2756
2757,7373
2757,7376
2757,7377
2757,7380
2758,2759
2758,2762
2758,7375
2759,2758
2759,2760
2759,2762
2759,7375
2759,7379
2760,2759
2760,7379
2761,7377
2761,7378
2762,2758
2762,2759
2762,7375
2763,2743
2763,2764
2763,7362
2764,2743
2764,2763
2764,7362
2765,7384
2765,7389
2766,2771
2766,2777
2766,7383
2766,7385
2767,2778
2767,7384
2767,7386
2767,7396
2767,7398
2768,2779
2768,2822
2768,7385
2768,7387
2768,7397
2769,2821
2769,7386
2769,7388
2769,7441
2770,2779
2770,7387
2770,7399
2770,7440
2771,2766
2771,7383
2771,7390
2771,7396
2772,2777
2772,7389
2772,7391
2772,7397
2773,2778
2773,7390
2773,7392
2773,7441
2774,2820
2774,2822
2774,7391
2774,7393
2774,7440
2775,2815
2775,2821
2775,7392
2775,7394
2775,7439
2776,2817
2776,7393
2776,7395
2776,7435
2777,2766
2777,2772
2777,7385
2777,7389
2778,2767
2778,2773
2778,7386
2778,7390
2778,7398
2779,2768
2779,2770
2779,7385
2779,7397
2779,7399
2780,2781
2780,7388
2780,7398
2780,7401
2781,2780
2781,7401
2782,7399
2782,7400
2782,7402
2782,7409
2782,7410
2783,2790
2783,2791
2783,7401
2783,7403
2783,7408
2784,2789
2784,7402
2784,7404
2784,7406
2784,7407
2785,998
2785,2787
2785,2788
2785,4772
2785,7403
2785,7405
2786,999
2786,1075
2786,4771
2786,4852
2786,7404
2787,2785
2787,2788
2787,2791
2787,7403
2787,7411
2788,2785
